,sold_price,address,sqarefootage,Type,Style,Community,List Price,bedNum,Bedrooms,bathNum,Bathrooms,Kitchens,Rooms,Parking Total,Municipality District,longitude,latitude,pageNum,iterationNum,weblink,Unnamed: 20,Dens
5432,"475,000",120 Dallimore Circle,500-599,Condo Apt,Apartment,Banbury-Don Mills,489900,1,1,1.0,1,1,5,1,Toronto C13,-79.332332,43.730057,221.0,50.0,https://www.zolo.ca/toronto-real-estate/120-dallimore-circle/513,,0
5433,"479,900",120 Dallimore Circle,500-599,Condo Apt,Apartment,Banbury-Don Mills,479900,1,1,1.0,1,1,5,1,Toronto C13,-79.332332,43.730057,210.0,34.0,https://www.zolo.ca/toronto-real-estate/120-dallimore-circle/410,,1
5434,"480,000",120 Dallimore Circle,500-599,Condo Apt,Apartment,Banbury-Don Mills,459900,1,1,1.0,1,1,4,1,Toronto C13,-79.332332,43.730057,217.0,38.0,https://www.zolo.ca/toronto-real-estate/120-dallimore-circle/726,,0
5435,"482,000",120 Dallimore Circle,500-599,Condo Apt,Bachelor/Studio,Banbury-Don Mills,455000,1,1,1.0,1,1,4,1,Toronto C13,-79.332332,43.730057,154.0,62.0,https://www.zolo.ca/toronto-real-estate/120-dallimore-circle/923,,0
5436,"490,000",120 Dallimore Circle,600-699,Condo Apt,Apartment,Banbury-Don Mills,489999,1,1,1.0,1,1,5,1,Toronto C13,-79.332332,43.730057,255.0,26.0,https://www.zolo.ca/toronto-real-estate/120-dallimore-circle/715,,1
5437,"540,000",120 Dallimore Circle,700-799,Condo Apt,Apartment,Banbury-Don Mills,534900,2,2,2.0,2,1,5,1,Toronto C13,-79.332332,43.730057,228.0,36.0,https://www.zolo.ca/toronto-real-estate/120-dallimore-circle/505,,0
5438,"555,000",120 Dallimore Circle,700-799,Condo Apt,Apartment,Banbury-Don Mills,548500,2,2,2.0,2,1,5,1,Toronto C13,-79.332332,43.730057,287.0,24.0,https://www.zolo.ca/toronto-real-estate/120-dallimore-circle/618,,1
5439,"565,000",120 Dallimore Circle,700-799,Condo Apt,Apartment,Banbury-Don Mills,515000,2,2,1.0,1,1,4,1,Toronto C13,-79.332332,43.730057,287.0,22.0,https://www.zolo.ca/toronto-real-estate/120-dallimore-circle/608,,0
5440,"567,500",120 Dallimore Circle,800-899,Condo Apt,Apartment,Banbury-Don Mills,569000,2,2,2.0,2,1,5,1,Toronto C13,-79.332332,43.730057,299.0,52.0,https://www.zolo.ca/toronto-real-estate/120-dallimore-circle/324,,0
5441,"642,000",120 Dallimore Circle,800-899,Condo Apt,Apartment,Banbury-Don Mills,575000,2,2,2.0,2,1,5,1,Toronto C13,-79.332332,43.730057,218.0,66.0,https://www.zolo.ca/toronto-real-estate/120-dallimore-circle/ph904,,0
5442,"528,000",120 Bayview Avenue,500-599,Condo Apt,Apartment,Waterfront Communities C8,535000,1,1,1.0,1,1,4,0,Toronto C08,-79.354462,43.653822,368.0,44.0,https://www.zolo.ca/toronto-real-estate/120-bayview-avenue/s610,,0
5443,"622,000",120 Bayview Avenue,600-699,Condo Apt,Apartment,Waterfront Communities C8,618800,1,1,1.0,1,1,5,0,Toronto C08,-79.354462,43.653822,254.0,30.0,https://www.zolo.ca/toronto-real-estate/120-bayview-avenue/n721,,1
5444,"625,000",120 Bayview Avenue,500-599,Condo Apt,Apartment,Waterfront Communities C8,638888,1,1,1.0,1,1,5,0,Toronto C08,-79.354462,43.653822,156.0,54.0,https://www.zolo.ca/toronto-real-estate/120-bayview-avenue/n703,,1
5445,"645,000",120 Bayview Avenue,600-699,Condo Apt,Apartment,Waterfront Communities C8,638000,1,1,2.0,2,1,5,0,Toronto C08,-79.354462,43.653822,368.0,62.0,https://www.zolo.ca/toronto-real-estate/120-bayview-avenue/s204,,1
5446,"737,000",120 Bayview Avenue,700-799,Condo Apt,Apartment,Waterfront Communities C8,725000,1,1,1.0,1,1,5,1,Toronto C08,-79.354462,43.653822,309.0,64.0,https://www.zolo.ca/toronto-real-estate/120-bayview-avenue/s310,,1
5447,"792,000",120 Bayview Avenue,700-799,Condo Apt,Apartment,Waterfront Communities C8,749900,2,2,2.0,2,1,5,0,Toronto C08,-79.354462,43.653822,315.0,48.0,https://www.zolo.ca/toronto-real-estate/120-bayview-avenue/n915,,0
5448,"807,000",120 Bayview Avenue,1000-1199,Condo Apt,Apartment,Waterfront Communities C8,770000,2,2,2.0,2,1,5,1,Toronto C08,-79.354462,43.653822,138.0,36.0,https://www.zolo.ca/toronto-real-estate/120-bayview-avenue/n104,,0
5449,"839,900",120 Bayview Avenue,700-799,Condo Apt,Apartment,Waterfront Communities C8,775000,2,2,2.0,2,1,5,1,Toronto C08,-79.354462,43.653822,365.0,22.0,https://www.zolo.ca/toronto-real-estate/120-bayview-avenue/n1021,,0
5450,"458,000",12 York Street,0-499,Condo Apt,Apartment,Waterfront Communities C1,465000,,0,1.0,1,1,4,0,Toronto C01,-79.38204,43.641628,138.0,58.0,https://www.zolo.ca/toronto-real-estate/12-york-street/608,,0
5451,"475,000",12 York Street,0-499,Condo Apt,Apartment,Waterfront Communities C1,399000,,0,1.0,1,1,3,0,Toronto C01,-79.38204,43.641628,184.0,28.0,https://www.zolo.ca/toronto-real-estate/12-york-street/1808,,0
5452,"657,000",12 York Street,500-599,Condo Apt,Apartment,Waterfront Communities C1,675000,1,1,1.0,1,1,4,0,Toronto C01,-79.38204,43.641628,120.0,68.0,https://www.zolo.ca/toronto-real-estate/12-york-street/4706,,1
5453,"685,000",12 York Street,500-599,Condo Apt,Apartment,Waterfront Communities C1,670000,1,1,1.0,1,1,1,0,Toronto C01,-79.38204,43.641628,81.0,48.0,https://www.zolo.ca/toronto-real-estate/12-york-street/1601,,0
5454,"875,000",12 York Street,700-799,Condo Apt,Apartment,Waterfront Communities C1,890000,2,2,2.0,2,1,5,1,Toronto C01,-79.38204,43.641628,40.0,54.0,https://www.zolo.ca/toronto-real-estate/12-york-street/4502,,0
5455,"880,000",12 York Street,800-899,Condo Apt,Apartment,Waterfront Communities C1,879900,2,2,2.0,2,1,5,1,Toronto C01,-79.38204,43.641628,236.0,52.0,https://www.zolo.ca/toronto-real-estate/12-york-street/5402,,0
5456,"1,250,000",12 York Street,1000-1199,Condo Apt,Apartment,Waterfront Communities C1,1275000,2,2,2.0,2,1,6,1,Toronto C01,-79.38204,43.641628,56.0,62.0,https://www.zolo.ca/toronto-real-estate/12-york-street/5204,,1
5457,"769,000",12 Yonge Street,700-799,Condo Apt,Apartment,Waterfront Communities C1,769000,2,2,2.0,2,1,5,1,Toronto C01,-79.376416,43.642875,277.0,32.0,https://www.zolo.ca/toronto-real-estate/12-yonge-street/2605,,0
5458,"805,000",12 Yonge Street,700-799,Condo Apt,Apartment,Waterfront Communities C1,769900,2,2,2.0,2,1,5,1,Toronto C01,-79.376416,43.642875,125.0,34.0,https://www.zolo.ca/toronto-real-estate/12-yonge-street/1605,,0
5459,"817,000",12 Yonge Street,800-899,Condo Apt,Apartment,Waterfront Communities C1,799990,2,2,2.0,2,1,8,1,Toronto C01,-79.376416,43.642875,244.0,62.0,https://www.zolo.ca/toronto-real-estate/12-yonge-street/510,,1
5460,"908,000",12 Yonge Street,900-999,Condo Apt,Apartment,Waterfront Communities C1,799000,2,2,2.0,2,1,5,1,Toronto C01,-79.376416,43.642875,319.0,50.0,https://www.zolo.ca/toronto-real-estate/12-yonge-street/1404,,1
5461,"732,000",12 Sudbury Street,600-699,Condo Townhouse,Stacked Townhse,Niagara,749000,2,2,1.0,1,1,4,1,Toronto C01,-79.419451,43.641476,392.0,68.0,https://www.zolo.ca/toronto-real-estate/12-sudbury-street/3009,,0
5462,"825,000",12 Sudbury Street,800-899,Condo Townhouse,3-Storey,Niagara,815000,2,2,1.0,1,1,5,1,Toronto C01,-79.419451,43.641476,1.0,41.0,https://www.zolo.ca/toronto-real-estate/12-sudbury-street/605,,0
5463,"1,095,000",12 Sudbury Street,1200-1399,Condo Townhouse,3-Storey,Niagara,899900,3,3,2.0,2,1,8,1,Toronto C01,-79.419451,43.641476,235.0,64.0,https://www.zolo.ca/toronto-real-estate/12-sudbury-street/1806,,0
5464,"1,600,000",12 Sheffley Crescent,2500-3000,Detached,Backsplit 4,Willowridge-Martingrove-Richview,1448888,5,5,4.0,4,1,12,6,Toronto W09,-79.54983399999999,43.684503,4.0,28.0,https://www.zolo.ca/toronto-real-estate/12-sheffley-crescent,,0
5465,"1,233,000",12 Rodeo Court,1500-2000,Att/Row/Twnhouse,2-Storey,Newtonbrook West,1038800,3,3,4.0,4,1,7,2,Toronto C07,-79.420775,43.785973,95.0,22.0,https://www.zolo.ca/toronto-real-estate/12-rodeo-court,,1
5466,"637,000",12 Rean Drive,700-799,Condo Apt,Apartment,Bayview Village,599000,1,1,2.0,2,1,5,1,Toronto C15,-79.383186,43.767232,6.0,32.0,https://www.zolo.ca/toronto-real-estate/12-rean-drive/101,,1
5467,"875,000",12 Rean Drive,1200-1399,Condo Apt,Apartment,Bayview Village,849000,2,2,2.0,2,1,6,1,Toronto C15,-79.383186,43.767232,52.0,68.0,https://www.zolo.ca/toronto-real-estate/12-rean-drive/606,,0
5468,"1,133,000",12 Rean Drive,1600-1799,Condo Apt,Apartment,Bayview Village,1189000,2,2,2.0,2,1,6,1,Toronto C15,-79.383186,43.767232,140.0,46.0,https://www.zolo.ca/toronto-real-estate/12-rean-drive/609,,1
5469,"905,000",12 Old Mill Trail,900-999,Condo Apt,Apartment,Kingsway South,949000,1,1,2.0,2,1,5,1,Toronto W08,-79.496135,43.650738,376.0,36.0,https://www.zolo.ca/toronto-real-estate/12-old-mill-trail/307,,1
5470,"1,360,000",12 Old Burnhamthorpe Road,1100-1500,Detached,Bungalow,Eringate-Centennial-West Deane,1098000,3,3,3.0,3,1,6,3,Toronto W08,-79.576428,43.643411,176.0,24.0,https://www.zolo.ca/toronto-real-estate/12-old-burnhamthorpe-road,,2
5471,"1,100,000",12 Needham Drive,1100-1500,Detached,Bungalow-Raised,West Humber-Clairville,899000,3,3,2.0,2,1,6,3,Toronto W10,-79.57607800000001,43.724431,51.0,34.0,https://www.zolo.ca/toronto-real-estate/12-needham-drive,,2
5472,"750,817",12 Laidlaw Street,800-899,Condo Townhouse,Stacked Townhse,South Parkdale,668000,2,2,1.0,1,1,5,1,Toronto W01,-79.426737,43.639993,243.0,32.0,https://www.zolo.ca/toronto-real-estate/12-laidlaw-street/817,,1
5473,"807,000",12 Laidlaw Street,1000-1199,Condo Townhouse,Stacked Townhse,South Parkdale,809000,2,2,2.0,2,1,6,1,Toronto W01,-79.426737,43.639993,298.0,62.0,https://www.zolo.ca/toronto-real-estate/12-laidlaw-street/821,,1
5474,"999,999",12 Hannaford Street,1100-1500,Att/Row/Twnhouse,2-Storey,East End-Danforth,849000,2,2,1.0,1,1,5,0,Toronto E02,-79.29163199999999,43.680831,391.0,56.0,https://www.zolo.ca/toronto-real-estate/12-hannaford-street,,1
5475,"862,000",12 Foundry Avenue,900-999,Condo Townhouse,2-Storey,Dovercourt-Wallace Emerson-Junction,699000,2,2,2.0,2,1,6,1,Toronto W02,-79.44879,43.668833,370.0,58.0,https://www.zolo.ca/toronto-real-estate/12-foundry-avenue/146,,1
5476,"1,180,000",12 Farmstead Road,1600-1799,Condo Townhouse,2-Storey,St. Andrew-Windfields,1058000,4,4,3.0,3,1,7,2,Toronto C12,-79.361531,43.754795,64.0,66.0,https://www.zolo.ca/toronto-real-estate/12-farmstead-road,,0
5477,"1,460,000",12 Espana Lane,2000-2500,Att/Row/Twnhouse,3-Storey,Willowdale East,1299000,3,3,3.0,3,1,7,2,Toronto C14,-79.39090300000001,43.766847,83.0,60.0,https://www.zolo.ca/toronto-real-estate/12-espana-lane,,0
5478,"925,899",12 Eaton Park Lane,1500-2000,Att/Row/Twnhouse,3-Storey,L'Amoreaux,799000,3,3,3.0,3,1,8,2,Toronto E05,-79.310897,43.794266,118.0,32.0,https://www.zolo.ca/toronto-real-estate/12-eaton-park-lane/5,,1
5479,"1,700,000",12 Burnelm Drive,2000-2500,Detached,2-Storey,Islington-City Centre West,1599900,4,4,4.0,4,1,10,7,Toronto W08,-79.54990600000001,43.647292,384.0,68.0,https://www.zolo.ca/toronto-real-estate/12-burnelm-drive,,1
5480,"585,000",12 Bonnycastle Street,500-599,Condo Apt,Apartment,Waterfront Communities C8,589900,1,1,1.0,1,1,3,0,Toronto C08,-79.36429100000001,43.645729,402.0,56.0,https://www.zolo.ca/toronto-real-estate/12-bonnycastle-street/318,,0
5481,"660,100",12 Bonnycastle Street,600-699,Condo Apt,Apartment,Waterfront Communities C8,669000,1,1,1.0,1,1,5,0,Toronto C08,-79.36429100000001,43.645729,225.0,60.0,https://www.zolo.ca/toronto-real-estate/12-bonnycastle-street/607,,1
5482,"679,000",12 Bonnycastle Street,600-699,Condo Apt,Apartment,Waterfront Communities C8,679000,1,1,1.0,1,1,5,0,Toronto C08,-79.36429100000001,43.645729,137.0,56.0,https://www.zolo.ca/toronto-real-estate/12-bonnycastle-street/207,,1
5483,"862,500",12 Bonnycastle Street,700-799,Condo Apt,Apartment,Waterfront Communities C8,899900,2,2,2.0,2,1,5,1,Toronto C08,-79.36429100000001,43.645729,135.0,34.0,https://www.zolo.ca/toronto-real-estate/12-bonnycastle-street/316,,0
5484,"860,000",12 Bonneycastle Street,800-899,Condo Apt,Apartment,Waterfront Communities C8,879000,2,2,2.0,2,1,5,1,Toronto C08,-79.4163,43.70011,384.0,46.0,https://www.zolo.ca/toronto-real-estate/12-bonneycastle-street,,0
5485,"1,634,000",11C Clairtrell Road,2500-3000,Att/Row/Twnhouse,3-Storey,Willowdale East,1658000,3,3,5.0,5,1,7,2,Toronto C14,-79.390341,43.767132,7.0,32.0,https://www.zolo.ca/toronto-real-estate/11C-clairtrell-road,,1
5486,"1,684,999",11B Brussels Street,2000-2500,Detached,2-Storey,Stonegate-Queensway,1729000,3,3,4.0,4,1,7,4,Toronto W07,,,,,,,0
5487,"475,000",1190 Dundas Street E,0-499,Condo Apt,Apartment,South Riverdale,489000,1,1,1.0,1,1,4,0,Toronto E01,-79.380237,43.656448,354.0,68.0,https://www.zolo.ca/toronto-real-estate/1190-dundas-street-east/426,,0
5488,"490,000",1190 Dundas Street E,0-499,Condo Apt,Apartment,South Riverdale,399800,1,1,1.0,1,1,2,0,Toronto E01,-79.380237,43.656448,242.0,36.0,https://www.zolo.ca/toronto-real-estate/1190-dundas-street-east/508,,0
5489,"492,000",1190 Dundas Street E,0-499,Condo Apt,Loft,South Riverdale,500000,1,1,1.0,1,1,4,0,Toronto E01,-79.380237,43.656448,403.0,34.0,https://www.zolo.ca/toronto-real-estate/1190-dundas-street-east/1111,,0
5490,"590,000",1190 Dundas Street E,500-599,Condo Apt,Apartment,South Riverdale,589000,1,1,1.0,1,1,5,0,Toronto E01,-79.380237,43.656448,300.0,32.0,https://www.zolo.ca/toronto-real-estate/1190-dundas-street-east/629,,0
5491,"590,000",1190 Dundas Street E,500-599,Condo Apt,Apartment,South Riverdale,589000,1,1,1.0,1,1,5,0,Toronto E01,-79.380237,43.656448,300.0,30.0,https://www.zolo.ca/toronto-real-estate/1190-dundas-street-east/629,,0
5492,"621,500",1190 Dundas Street E,500-599,Condo Apt,Apartment,South Riverdale,569900,1,1,1.0,1,1,5,0,Toronto E01,-79.380237,43.656448,110.0,74.0,https://www.zolo.ca/toronto-real-estate/1190-dundas-street-east/327,,0
5493,"630,000",1190 Dundas Street E,600-699,Condo Apt,Apartment,South Riverdale,569900,1,1,1.0,1,1,5,0,Toronto E01,-79.380237,43.656448,170.0,38.0,https://www.zolo.ca/toronto-real-estate/1190-dundas-street-east/210,,1
5494,"940,000",1190 Dundas Street E,800-899,Condo Apt,Loft,South Riverdale,849000,2,2,2.0,2,1,7,1,Toronto E01,-79.380237,43.656448,185.0,30.0,https://www.zolo.ca/toronto-real-estate/1190-dundas-street-east/722,,1
5495,"1,150,000",1190 Dundas Street E,1000-1199,Condo Townhouse,2-Storey,South Riverdale,979000,2,2,2.0,2,1,5,1,Toronto E01,-79.380237,43.656448,10.0,46.0,https://www.zolo.ca/toronto-real-estate/1190-dundas-street-east/th337,,0
5496,"1,255,000",1190 Dundas Street E,1200-1399,Condo Townhouse,2-Storey,South Riverdale,949000,3,3,3.0,3,1,6,1,Toronto E01,-79.380237,43.656448,173.0,46.0,https://www.zolo.ca/toronto-real-estate/1190-dundas-street-east/th109,,0
5497,"600,000",119 Merton Street,600-699,Condo Apt,2-Storey,Mount Pleasant West,549900,1,1,1.0,1,1,4,1,Toronto C10,-79.39232,43.696665,47.0,24.0,https://www.zolo.ca/toronto-real-estate/119-merton-street/411,,0
5498,"539,000",1185 The Queensway Avenue,600-699,Condo Apt,Apartment,Islington-City Centre West,499000,1,1,1.0,1,1,4,1,Toronto W08,-79.515999,43.623326,353.0,54.0,https://www.zolo.ca/toronto-real-estate/1185-the-queensway-avenue/527,,1
5499,"549,500",1185 The Queensway Avenue,600-699,Condo Apt,Apartment,Islington-City Centre West,549500,1,1,1.0,1,1,4,1,Toronto W08,-79.515999,43.623326,216.0,40.0,https://www.zolo.ca/toronto-real-estate/1185-the-queensway-avenue/421,,1
5500,"590,000",1185 The Queensway Avenue,500-599,Condo Apt,Apartment,Islington-City Centre West,499900,1,1,1.0,1,1,4,1,Toronto W08,-79.515999,43.623326,116.0,60.0,https://www.zolo.ca/toronto-real-estate/1185-the-queensway-avenue/1102,,0
5501,"545,000",1185 The Queensway,500-599,Condo Apt,Apartment,Islington-City Centre West,499999,1,1,1.0,1,1,4,1,Toronto W08,-79.515999,43.623326,116.0,40.0,https://www.zolo.ca/toronto-real-estate/1185-the-queensway/918,,0
5502,"555,000",1185 The Queensway,600-699,Condo Apt,Apartment,Islington-City Centre West,549000,1,1,1.0,1,1,5,1,Toronto W08,-79.515999,43.623326,312.0,47.0,https://www.zolo.ca/toronto-real-estate/1185-the-queensway/313,,1
5503,"570,501",1185 The Queensway,700-799,Condo Apt,Apartment,Islington-City Centre West,499000,1,1,1.0,1,1,5,1,Toronto W08,-79.515999,43.623326,238.0,68.0,https://www.zolo.ca/toronto-real-estate/1185-the-queensway/434,,1
5504,"2,399,000",118 Pleasant Boulevard,3250-3499,Condo Townhouse,3-Storey,Rosedale-Moore Park,2399000,3,3,5.0,5,1,7,2,Toronto C09,-79.389299,43.688435,232.0,30.0,https://www.zolo.ca/toronto-real-estate/118-pleasant-boulevard,,0
5505,"703,536",118 Finch Avenue W,1200-1399,Condo Townhouse,2-Storey,Newtonbrook West,699900,2,2,3.0,3,1,6,1,Toronto C07,-79.425934,43.777766,70.0,28.0,https://www.zolo.ca/toronto-real-estate/118-finch-avenue-west/33,,1
5506,"497,000",1173 Dundas Street E,500-599,Condo Apt,Loft,South Riverdale,499000,1,1,1.0,1,1,1,1,Toronto E01,-79.34179499999999,43.664579,365.0,36.0,https://www.zolo.ca/toronto-real-estate/1173-dundas-street-east/133,,0
5507,"1,500,000",1173 Dundas Street E,1400-1599,Comm Element Condo,Loft,South Riverdale,1500000,1,1,2.0,2,1,5,1,Toronto E01,-79.34179499999999,43.664579,120.0,42.0,https://www.zolo.ca/toronto-real-estate/1173-dundas-street-east/228,,0
5508,"2,210,000",1172 Glencairn Avenue,3000-3500,Detached,2-Storey,Yorkdale-Glen Park,2299000,4,4,4.0,4,1,8,3,Toronto W04,-79.461173,43.705589,81.0,58.0,https://www.zolo.ca/toronto-real-estate/1172-glencairn-avenue,,0
5509,"652,500",1171 Queen Street W,600-699,Condo Apt,Apartment,Little Portugal,632500,1,1,1.0,1,1,4,0,Toronto C01,-79.425989,43.642622,251.0,66.0,https://www.zolo.ca/toronto-real-estate/1171-queen-street-west/808,,0
5510,"696,100",1171 Queen Street W,600-699,Condo Apt,Apartment,Little Portugal,645000,1,1,1.0,1,1,5,0,Toronto C01,-79.425989,43.642622,123.0,52.0,https://www.zolo.ca/toronto-real-estate/1171-queen-street-west/1808,,0
5511,"765,000",1171 Queen Street W,700-799,Condo Apt,Apartment,Little Portugal,749900,2,2,1.0,1,1,5,0,Toronto C01,-79.425989,43.642622,297.0,32.0,https://www.zolo.ca/toronto-real-estate/1171-queen-street-west/1002,,0
5512,"785,320",1171 Queen Street W,700-799,Condo Apt,Apartment,Little Portugal,749000,2,2,1.0,1,1,5,0,Toronto C01,-79.425989,43.642622,156.0,58.0,https://www.zolo.ca/toronto-real-estate/1171-queen-street-west/902,,0
5513,"1,070,000",117 Scenic Mill Way,1600-1799,Condo Townhouse,2-Storey,St. Andrew-Windfields,1175000,3,3,3.0,3,1,6,3,Toronto C12,-79.383549,43.751185,268.0,36.0,https://www.zolo.ca/toronto-real-estate/117-scenic-mill-way/109,,0
5514,"1,500,000",117 Ninth Street,1500-2000,Detached,2-Storey,New Toronto,1399900,3,3,3.0,3,1,6,3,Toronto W06,-79.507182,43.599502,28.0,24.0,https://www.zolo.ca/toronto-real-estate/117-ninth-street,,0
5515,"520,000",117 Mcmahon Drive,500-599,Condo Apt,Apartment,Bayview Village,535000,1,1,1.0,1,1,4,0,Toronto C15,-79.371937,43.76685,208.0,60.0,https://www.zolo.ca/toronto-real-estate/117-mcmahon-drive/605,,0
5516,"578,000",117 Mcmahon Drive,500-599,Condo Apt,Apartment,Bayview Village,498000,1,1,1.0,1,1,5,1,Toronto C15,-79.371937,43.76685,314.0,48.0,https://www.zolo.ca/toronto-real-estate/117-mcmahon-drive/2305,,0
5517,"650,000",117 Mcmahon Drive,600-699,Condo Apt,Apartment,Bayview Village,659800,1,1,1.0,1,1,5,1,Toronto C15,-79.371937,43.76685,282.0,56.0,https://www.zolo.ca/toronto-real-estate/117-mcmahon-drive/sph-06,,1
5518,"695,000",117 Mcmahon Drive,600-699,Condo Apt,Apartment,Bayview Village,675000,1,1,1.0,1,1,5,1,Toronto C15,-79.371937,43.76685,313.0,56.0,https://www.zolo.ca/toronto-real-estate/117-mcmahon-drive/ph10,,1
5519,"700,000",117 Mcmahon Drive,900-999,Condo Apt,Apartment,Bayview Village,728000,2,2,2.0,2,1,5,2,Toronto C15,-79.371937,43.76685,350.0,83.0,https://www.zolo.ca/toronto-real-estate/117-mcmahon-drive/503,,0
5520,"848,000",117 Mcmahon Drive,1000-1199,Condo Apt,Apartment,Bayview Village,898000,3,3,2.0,2,1,6,1,Toronto C15,-79.371937,43.76685,383.0,54.0,https://www.zolo.ca/toronto-real-estate/117-mcmahon-drive/1902,,0
5521,"852,000",117 Mcmahon Drive,1000-1199,Condo Apt,Apartment,Bayview Village,898000,3,3,2.0,2,1,6,1,Toronto C15,-79.371937,43.76685,258.0,40.0,https://www.zolo.ca/toronto-real-estate/117-mcmahon-drive/2802,,0
5522,"1,087,000",117 Marcos Boulevard,1100-1500,Detached,Bungalow-Raised,Bendale,899900,3,3,2.0,2,1,6,4,Toronto E09,-79.258286,43.750138,270.0,66.0,https://www.zolo.ca/toronto-real-estate/117-marcos-boulevard,,0
5523,"3,075,000",117 Glen Park Avenue,5000,Detached,2-Storey,Englemount-Lawrence,2999000,5,5,7.0,7,1,11,3,Toronto C04,-79.43673000000001,43.71136,313.0,36.0,https://www.zolo.ca/toronto-real-estate/117-glen-park-avenue,,3
5524,"510,000",117 Gerrard Street E,500-599,Condo Apt,Apartment,Church-Yonge Corridor,498000,,0,1.0,1,1,4,0,Toronto C08,-79.37599300000001,43.660265,106.0,60.0,https://www.zolo.ca/toronto-real-estate/117-gerrard-street-east/1104,,0
5525,"512,000",117 Gerrard Street E,700-799,Condo Apt,Apartment,Church-Yonge Corridor,509000,1,1,1.0,1,1,4,1,Toronto C08,-79.37599300000001,43.660265,89.0,44.0,https://www.zolo.ca/toronto-real-estate/117-gerrard-street-east/208,,1
5526,"623,875",117 Gerrard Street E,700-799,Condo Apt,Apartment,Church-Yonge Corridor,639900,1,1,1.0,1,1,5,0,Toronto C08,-79.37599300000001,43.660265,186.0,22.0,https://www.zolo.ca/toronto-real-estate/117-gerrard-street-east/312,,1
5527,"715,000",117 Gerrard Street E,1000-1199,Condo Apt,Apartment,Church-Yonge Corridor,699900,2,2,2.0,2,1,6,1,Toronto C08,-79.37599300000001,43.660265,101.0,48.0,https://www.zolo.ca/toronto-real-estate/117-gerrard-street-east/210,,1
5528,"512,000",117 Gerrard Street,600-699,Condo Apt,Apartment,Church-Yonge Corridor,519900,1,1,1.0,1,1,5,0,Toronto C08,-79.381928,43.65903,317.0,44.0,https://www.zolo.ca/toronto-real-estate/117-gerrard-street/601,,1
5529,"656,000",1169 Queen Street W,600-699,Condo Apt,Apartment,Little Portugal,619000,1,1,1.0,1,1,6,1,Toronto C01,-79.425873,43.642647,375.0,44.0,https://www.zolo.ca/toronto-real-estate/1169-queen-street-west/303,,1
5530,"805,000",1169 Queen Street W,800-899,Condo Apt,Apartment,Little Portugal,679000,1,1,2.0,2,1,4,1,Toronto C01,-79.425873,43.642647,173.0,26.0,https://www.zolo.ca/toronto-real-estate/1169-queen-street-west/n709,,0
5531,"2,049,000",1166 Bay Street,2000-2249,Condo Apt,Apartment,Bay Street Corridor,2049000,2,2,2.0,2,1,6,2,Toronto C01,-79.389443,43.668685,175.0,68.0,https://www.zolo.ca/toronto-real-estate/1166-bay-street/1805,,1
5532,"1,375,000",116 Twenty Second Street,1500-2000,Detached,2-Storey,Mimico,899900,4,4,3.0,3,3,10,3,Toronto W06,-79.523165,43.601314,2.0,28.0,https://www.zolo.ca/toronto-real-estate/116-twenty-second-street,,2
5533,"1,151,000",116 Kirkdene Drive,1100-1500,Detached,Bungalow,Rouge E10,975800,3,3,2.0,2,1,6,5,Toronto E10,-79.138191,43.794835,194.0,24.0,https://www.zolo.ca/toronto-real-estate/116-kirkdene-drive,,2
5534,"808,000",116 George Street N,800-899,Condo Apt,Apartment,Moss Park,769999,2,2,2.0,2,1,5,1,Toronto C08,,,,,,,0
5535,"648,000",116 George Street,600-699,Condo Apt,Apartment,Moss Park,549000,1,1,1.0,1,1,5,0,Toronto C08,-79.495432,43.61186,82.0,52.0,https://www.zolo.ca/toronto-real-estate/116-george-street/n605,,1
5536,"2,780,000",116 Frontenac Avenue,3500-5000,Detached,2-Storey,Bedford Park-Nortown,2580000,5,5,5.0,5,1,10,6,Toronto C04,-79.42854,43.717034,121.0,58.0,https://www.zolo.ca/toronto-real-estate/116-frontenac-avenue,,1
5537,"678,000",1150 Briar Hill Avenue,1000-1199,Condo Townhouse,Stacked Townhse,Briar Hill-Belgravia,698000,2,2,2.0,2,1,5,1,Toronto W04,-79.448961,43.703179,396.0,44.0,https://www.zolo.ca/toronto-real-estate/1150-briar-hill-avenue/204,,0
5538,"851,000",1150 Briar Hill Avenue,1000-1199,Condo Apt,2-Storey,Briar Hill-Belgravia,749900,2,2,2.0,2,1,5,1,Toronto W04,-79.448961,43.703179,70.0,22.0,https://www.zolo.ca/toronto-real-estate/1150-briar-hill-avenue/305,,0
5539,"656,000",115 Woody Vine Way,1200-1399,Condo Townhouse,2-Storey,Bayview Village,499990,4,4,3.0,3,1,6,2,Toronto C15,-79.4163,43.70011,218.0,30.0,https://www.zolo.ca/toronto-real-estate/115-woody-vine-way,,1
5540,"695,000",115 Richmond Street E,700-799,Condo Apt,Apartment,Church-Yonge Corridor,699900,2,2,2.0,2,1,5,1,Toronto C08,-79.373414,43.652748,254.0,44.0,https://www.zolo.ca/toronto-real-estate/115-richmond-street-east/409,,0
5541,"505,000",115 Mcmahon Drive,500-599,Condo Apt,Apartment,Bayview Village,500000,1,1,1.0,1,1,5,0,Toronto C15,-79.372699,43.766805,32.0,58.0,https://www.zolo.ca/toronto-real-estate/115-mcmahon-drive/306,,0
