sold_price,address,mean_sqarefootage,Type,renamedType,Style,Community,List Price,Bedrooms,Dens,Bathrooms,Kitchens,Rooms,Parking Total,Municipality District,longitude,latitude,weblink,squarefootage
1610000,45 Silver Spruce Drive,2750.5,Detached,Detached,2-Storey,L'Amoreaux,1298000,5,0,4,1,9,6,E05,-79.325038,43.802338,https://www.zolo.ca/toronto-real-estate/45-silver-spruce-drive,2500-3000
1475000,300 Withrow Avenue,1750.5,Semi-Detached,Semi-Detached,2 1/2 Storey,North Riverdale,1298500,4,0,3,1,7,0,E01,-79.340677,43.672521,https://www.zolo.ca/toronto-real-estate/300-withrow-avenue,1500-2000
1482000,162 Aldercrest Road,2250.5,Semi-Detached,Semi-Detached,2-Storey,Alderwood,1298800,4,1,4,1,9,3,W06,-79.540298,43.604011,https://www.zolo.ca/toronto-real-estate/162-aldercrest-road,2000-2500
1250000,7 Ferncroft Drive,900.5,Detached,Detached,Bungalow,Birchcliffe-Cliffside,1299000,2,1,2,1,5,4,E06,-79.276862,43.685247,https://www.zolo.ca/toronto-real-estate/7-ferncroft-drive,700-1100
1250000,20 Brin Drive,1300,Condo Apt,Condo Apartment,Apartment,Edenbridge-Humber Valley,1299000,2,1,2,1,6,2,W08,-79.4163,43.70011,https://www.zolo.ca/toronto-real-estate/20-brin-drive/703,1200-1399
1250000,10 Delisle Avenue,1300,Condo Apt,Condo Apartment,Apartment,Yonge-St. Clair,1299000,2,0,2,1,6,1,C02,-79.395324,43.689131,https://www.zolo.ca/toronto-real-estate/10-delisle-avenue/1003,1200-1399
1290000,205 Frederick Street,1300,Condo Apt,Condo Apartment,Apartment,Moss Park,1299000,2,1,2,1,6,1,C08,-79.369677,43.651804,https://www.zolo.ca/toronto-real-estate/205-frederick-street/1208,1200-1399
1300000,80 Palace Pier Court,1500,Condo Apt,Condo Apartment,Apartment,Mimico,1299000,2,1,3,1,7,2,W06,-79.474443,43.630424,https://www.zolo.ca/toronto-real-estate/80-palace-pier-court/104,1400-1599
1362000,18 Queens Drive,1750.5,Detached,Detached,2 1/2 Storey,Weston,1299000,4,0,4,1,8,5,W04,-79.516838,43.703828,https://www.zolo.ca/toronto-real-estate/18-queens-drive,1500-2000
1378000,73 Grosbeak Crescent,2750.5,Detached,Detached,2-Storey,Rouge E11,1299000,4,0,4,1,9,4,E11,-79.230397,43.831084,https://www.zolo.ca/toronto-real-estate/73-grosbeak-crescent,2500-3000
1380000,248 Seaton Street,1750.5,Semi-Detached,Semi-Detached,3-Storey,Moss Park,1299000,4,1,4,2,7,1,C08,-79.370509,43.660807,https://www.zolo.ca/toronto-real-estate/248-seaton-street,1500-2000
1400000,78 Walwyn Avenue,2750.5,Detached,Detached,Sidesplit,Humberlea-Pelmo Park W4,1299000,4,2,3,1,8,6,W04,-79.522828,43.712348,https://www.zolo.ca/toronto-real-estate/78-walwyn-avenue,2500-3000
1400000,53 Celt Avenue,1300.5,Detached,Detached,1 1/2 Storey,Yorkdale-Glen Park,1299000,3,1,2,1,8,4,W04,-79.450241,43.718599,https://www.zolo.ca/toronto-real-estate/53-celt-avenue,1100-1500
1400000,1248 Dundas Street E,1900,Condo Townhouse,Condo Townhouse,Stacked Townhouse,South Riverdale,1299000,3,0,3,1,8,1,E01,-79.340089,43.665353,https://www.zolo.ca/toronto-real-estate/1248-dundas-street-east,1800-1999
1425000,22 Mcbride Lane,1900,Condo Townhouse,Condo Townhouse,3-Storey,Willowdale West,1299000,3,0,3,1,6,2,C07,-79.417197,43.771415,https://www.zolo.ca/toronto-real-estate/22-mcbride-lane,1800-1999
1431000,19 Shirley Street,1300.5,Detached,Detached,2-Storey,Little Portugal,1299000,2,1,2,1,7,0,C01,-79.436128,43.648264,https://www.zolo.ca/toronto-real-estate/19-shirley-street,1100-1500
1450000,47 Marilyn Crescent,1750.5,Detached,Detached,1 1/2 Storey,O'Connor-Parkview,1299000,4,1,3,1,5,4,E03,-79.316522,43.707127,https://www.zolo.ca/toronto-real-estate/47-marilyn-crescent,1500-2000
1457000,338 Bartlett Avenue N,1750.5,Detached,Detached,2 1/2 Storey,Dovercourt-Wallace Emerson-Junction,1299000,3,2,3,1,10,2,W02,,,,1500-2000
1460000,12 Espana Lane,2250.5,Att/Row/Twnhouse,Townhouse,3-Storey,Willowdale East,1299000,3,0,3,1,7,2,C14,-79.390903,43.766847,https://www.zolo.ca/toronto-real-estate/12-espana-lane,2000-2500
1480000,90 Dalmatian Crescent,3250.5,Detached,Detached,2-Storey,Highland Creek,1299000,4,4,4,1,10,6,E10,-79.164466,43.791271,https://www.zolo.ca/toronto-real-estate/90-dalmatian-crescent,3000-3500
1485000,11 Vince Avenue,1750.5,Semi-Detached,Semi-Detached,3-Storey,Woodbine Corridor,1299000,3,0,3,1,6,1,E02,-79.314596,43.670523,https://www.zolo.ca/toronto-real-estate/11-vince-avenue,1500-2000
1500000,16 Myers Lane,1750.5,Detached,Detached,Sidesplit,Hillcrest Village,1299000,3,0,2,1,7,6,C15,-79.367883,43.802334,https://www.zolo.ca/toronto-real-estate/16-myers-lane,1500-2000
1525000,76 Courcelette Road,1300.5,Detached,Detached,2-Storey,Birchcliffe-Cliffside,1299000,2,0,2,1,5,1,E06,-79.278636,43.677581,https://www.zolo.ca/toronto-real-estate/76-courcelette-road,1100-1500
1550000,40 Grasspoint Crescent,1750.5,Detached,Detached,Sidesplit,Markland Wood,1299000,3,0,2,1,6,3,W08,-79.576636,43.637669,https://www.zolo.ca/toronto-real-estate/40-grasspoint-crescent,1500-2000
1550000,245 Carlaw Avenue,1700,Condo Apt,Condo Apartment,Loft,South Riverdale,1299000,2,0,1,1,5,2,E01,-79.340921,43.663672,https://www.zolo.ca/toronto-real-estate/245-carlaw-avenue/102a,1600-1799
1565603,610 Willard Avenue,1300.5,Detached,Detached,2-Storey,Runnymede-Bloor West Village,1299000,3,0,2,1,6,2,W02,-79.486318,43.661167,https://www.zolo.ca/toronto-real-estate/610-willard-avenue,1100-1500
1653889,34 Empire Avenue,2250.5,Semi-Detached,Semi-Detached,3-Storey,South Riverdale,1299000,3,0,2,1,8,1,E01,-79.343814,43.658242,https://www.zolo.ca/toronto-real-estate/34-empire-avenue,2000-2500
1468800,1246 Dundas Street E,1900,Condo Townhouse,Condo Townhouse,Stacked Townhouse,South Riverdale,1299800,3,0,3,1,8,2,E01,-79.340116,43.665347,https://www.zolo.ca/toronto-real-estate/1246-dundas-street-east,1800-1999
1250000,15 Iceboat Terrace,1300,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,1299900,2,1,2,1,6,1,C01,-79.39681,43.640528,https://www.zolo.ca/toronto-real-estate/15-iceboat-terrace/4210,1200-1399
1275000,20 Stewart Street,1300,Condo Apt,Condo Apartment,2-Storey,Waterfront Communities C1,1299900,2,0,3,1,7,1,C01,-79.40069,43.643628,https://www.zolo.ca/toronto-real-estate/20-stewart-street/703,1200-1399
1385000,49 Starry Crescent,3250.5,Detached,Detached,2-Storey,Rouge E11,1299900,4,1,3,1,11,4,E11,-79.227778,43.83517,https://www.zolo.ca/toronto-real-estate/49-starry-crescent,3000-3500
1550000,61 Tiago Avenue,2250.5,Detached,Detached,2-Storey,O'Connor-Parkview,1299900,5,0,4,2,15,3,E03,-79.303571,43.711718,https://www.zolo.ca/toronto-real-estate/61-tiago-avenue,2000-2500
1350000,411 Beresford Avenue,1300.5,Detached,Detached,2-Storey,Runnymede-Bloor West Village,1300000,3,0,2,1,10,1,W02,-79.479907,43.656453,https://www.zolo.ca/toronto-real-estate/411-beresford-avenue,1100-1500
1300000,253 Merton Street,1300,Condo Apt,Condo Apartment,Apartment,Mount Pleasant West,1315000,2,0,2,1,6,2,C10,-79.388816,43.697461,https://www.zolo.ca/toronto-real-estate/253-merton-street/116,1200-1399
1515000,24 Charlton Boulevard,3250.5,Detached,Detached,2-Storey,Newtonbrook West,1318000,4,1,5,2,9,6,C07,-79.425258,43.783029,https://www.zolo.ca/toronto-real-estate/24-charlton-boulevard,3000-3500
1286000,14 Ashcott Street,2750.5,Detached,Detached,2-Storey,Milliken,1320000,4,3,5,1,8,4,E07,-79.291227,43.825742,https://www.zolo.ca/toronto-real-estate/14-ashcott-street,2500-3000
1320900,1 Blue Goose Street,2250.5,Semi-Detached,Semi-Detached,3-Storey,New Toronto,1320000,3,1,3,1,8,1,W06,-79.495784,43.616756,https://www.zolo.ca/toronto-real-estate/1-blue-goose-street/th5,2000-2500
1322000,1 Aberfoyle Crescent,1500,Condo Apt,Condo Apartment,Apartment,Islington-City Centre West,1329000,2,0,2,1,5,1,W08,-79.520463,43.645862,https://www.zolo.ca/toronto-real-estate/1-aberfoyle-crescent/1901,1400-1599
1329000,109B Robinson Avenue,1750.5,Detached,Detached,2-Storey,Oakridge,1329000,4,1,4,1,8,2,E06,,,,1500-2000
1260000,23 Sheppard Avenue E,1500,Condo Apt,Condo Apartment,Apartment,Willowdale East,1330000,3,0,2,1,7,1,C14,-79.409014,43.760979,https://www.zolo.ca/toronto-real-estate/23-sheppard-avenue-east/3005,1400-1599
1290000,61 St Clair Avenue W,1500,Condo Apt,Condo Apartment,Apartment,Yonge-St. Clair,1339000,2,0,2,1,5,2,C02,-79.396587,43.686707,https://www.zolo.ca/toronto-real-estate/61-st-clair-avenue-west/407,1400-1599
1325000,7 Grenville Street,1100,Condo Apt,Condo Apartment,Apartment,Bay Street Corridor,1348800,2,0,2,1,4,1,C01,-79.383919,43.661926,https://www.zolo.ca/toronto-real-estate/7-grenville-street/6213,1000-1199
1300000,30 Hargrave Lane,1900,Condo Townhouse,Condo Townhouse,3-Storey,Bridle Path-Sunnybrook-York Mills,1349000,3,0,4,1,6,2,C12,,,,1800-1999
1400000,3993 Ellesmere Road,2750.5,Detached,Detached,2-Storey,Highland Creek,1349000,5,0,4,1,11,6,E10,-79.162527,43.792379,https://www.zolo.ca/toronto-real-estate/3993-ellesmere-road,2500-3000
1407000,169 John Street,1300,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,1349000,2,1,2,1,6,1,C01,-79.391212,43.650502,https://www.zolo.ca/toronto-real-estate/169-john-street/ph1,1200-1399
1450000,393 Woburn Avenue,1900,Condo Townhouse,Condo Townhouse,Stacked Townhouse,Bedford Park-Nortown,1349000,3,0,3,1,8,2,C04,-79.415521,43.725535,https://www.zolo.ca/toronto-real-estate/393-woburn-avenue,1800-1999
1460000,69 Choiceland Boulevard,3250.5,Detached,Detached,2-Storey,Highland Creek,1349000,4,0,4,1,9,6,E10,-79.1633,43.790366,https://www.zolo.ca/toronto-real-estate/69-choiceland-boulevard,3000-3500
1600000,721 Midland Avenue,2750.5,Detached,Detached,2-Storey,Kennedy Park,1349000,4,2,5,1,11,3,E04,-79.25529,43.728369,https://www.zolo.ca/toronto-real-estate/721-midland-avenue,2500-3000
1630000,37 Argyle Street,1750.5,Att/Row/Twnhouse,Townhouse,2 1/2 Storey,Trinity-Bellwoods,1349000,4,1,3,2,9,0,C01,-79.419043,43.646899,https://www.zolo.ca/toronto-real-estate/37-argyle-street,1500-2000
1362500,89 Woodlot Crescent,2750.5,Detached,Detached,2-Storey,West Humber-Clairville,1349900,4,3,4,1,9,8,W10,-79.615405,43.732222,https://www.zolo.ca/toronto-real-estate/89-woodlot-crescent,2500-3000
1441000,29 Orchard Park Drive,2750.5,Detached,Detached,2-Storey,West Hill,1349900,4,2,4,1,9,6,E10,-79.178184,43.772312,https://www.zolo.ca/toronto-real-estate/29-orchard-park-drive,2500-3000
1765000,178 Westwood Avenue,2250.5,Semi-Detached,Semi-Detached,2-Storey,Broadview North,1349900,3,0,3,1,6,3,E03,-79.349271,43.686447,https://www.zolo.ca/toronto-real-estate/178-westwood-avenue,2000-2500
1310000,225 Park Home Avenue,4250.5,Detached,Detached,Bungalow,Willowdale West,1349999,4,1,7,1,4,6,C07,-79.43002,43.765358,https://www.zolo.ca/toronto-real-estate/225-park-home-avenue,3500-5000
1288000,65 St. Mary Street,850,Condo Apt,Condo Apartment,Apartment,Bay Street Corridor,1350000,2,0,2,1,7,1,C01,-79.389602,43.667223,https://www.zolo.ca/toronto-real-estate/65-st-mary-street/4005,800-899
1300000,40 South Bonnington Avenue S,2250.5,Detached,Detached,2-Storey,Birchcliffe-Cliffside,1350000,4,0,5,1,6,2,E06,,,,2000-2500
1307500,15 Baseball Place,1500,Condo Apt,Condo Apartment,Loft,South Riverdale,1350000,3,0,3,1,6,1,E01,-79.352826,43.657385,https://www.zolo.ca/toronto-real-estate/15-baseball-place/611,1400-1599
1329000,75 Portland Street,1300,Condo Apt,Condo Apartment,Loft,Waterfront Communities C1,1350000,1,1,2,1,4,1,C01,-79.399479,43.643901,https://www.zolo.ca/toronto-real-estate/75-portland-street/705,1200-1399
1350000,51 Hiltz Avenue,1300.5,Semi-Detached,Semi-Detached,2-Storey,South Riverdale,1350000,3,1,2,1,6,1,E01,-79.326653,43.665575,https://www.zolo.ca/toronto-real-estate/51-hiltz-avenue,1100-1500
1350000,224 King Street W,1100,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,1350000,2,0,2,1,7,1,C01,-79.387251,43.647339,https://www.zolo.ca/toronto-real-estate/224-king-street-west/2904,1000-1199
1350000,20 Nairn Avenue,2250.5,Semi-Detached,Semi-Detached,3-Storey,Corso Italia-Davenport,1350000,4,0,3,1,7,2,W03,-79.449066,43.677484,https://www.zolo.ca/toronto-real-estate/20-nairn-avenue,2000-2500
1580000,209 Heward Avenue,2250.5,Att/Row/Twnhouse,Townhouse,3-Storey,South Riverdale,1350000,3,0,3,1,6,2,E01,-79.338696,43.661132,https://www.zolo.ca/toronto-real-estate/209-heward-avenue,2000-2500
1290000,170 Avenue Road,1100,Condo Apt,Condo Apartment,Apartment,Annex,1369000,2,0,2,1,5,1,C02,-79.424566,43.743475,https://www.zolo.ca/toronto-real-estate/170-avenue-road/1102,1000-1199
1312000,488 University Avenue,950,Condo Apt,Condo Apartment,Apartment,University,1369000,2,1,2,1,5,1,C01,-79.388806,43.655181,https://www.zolo.ca/toronto-real-estate/488-university-avenue/2107,900-999
1325000,1830 Bloor Street W,1300,Condo Townhouse,Condo Townhouse,2-Storey,High Park North,1369000,3,0,3,1,6,1,W02,-79.446964,43.657473,https://www.zolo.ca/toronto-real-estate/1830-bloor-street-west/th110,1200-1399
1350000,88 Scott Street,1100,Condo Apt,Condo Apartment,Apartment,Church-Yonge Corridor,1380000,2,1,2,1,5,2,C08,-79.376273,43.648659,https://www.zolo.ca/toronto-real-estate/88-scott-street/3004,1000-1199
1575000,34 Clairtrell Road,2375,Condo Townhouse,Condo Townhouse,3-Storey,Willowdale East,1380000,3,2,4,1,8,3,C14,-79.391333,43.76786,https://www.zolo.ca/toronto-real-estate/34-clairtrell-road,2250-2499
1287500,23 Glebe Road W,1300,Condo Apt,Condo Apartment,Apartment,Yonge-Eglinton,1385000,2,0,3,1,5,1,C03,-79.397665,43.700757,https://www.zolo.ca/toronto-real-estate/23-glebe-road-west/1008,1200-1399
1300000,46 Dromore Crescent,2250.5,Detached,Detached,2-Storey,Newtonbrook West,1385700,5,3,5,1,17,7,C07,-79.441775,43.775866,https://www.zolo.ca/toronto-real-estate/46-dromore-crescent,2000-2500
1380000,10C Clairtrell Road,2250.5,Att/Row/Twnhouse,Townhouse,3-Storey,Willowdale East,1388000,3,0,3,1,7,2,C14,,,,2000-2500
1384000,89 Skymark Drive,2125,Condo Apt,Condo Apartment,Apartment,Hillcrest Village,1388000,3,1,3,1,7,2,C15,-79.35453,43.795262,https://www.zolo.ca/toronto-real-estate/89-skymark-drive/1813,2000-2249
1450000,19 Elderfield Crescent,2250.5,Detached,Detached,2-Storey,Etobicoke West Mall,1388000,4,2,4,1,10,3,W08,-79.56949,43.644993,https://www.zolo.ca/toronto-real-estate/19-elderfield-crescent,2000-2500
1622000,32 Abinger Crescent,1300.5,Detached,Detached,Bungalow,Princess-Rosethorn,1388600,3,1,2,1,6,5,W08,-79.549769,43.667481,https://www.zolo.ca/toronto-real-estate/32-abinger-crescent,1100-1500
1265000,39 Queens Quay E,1100,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,1389000,2,1,2,1,5,2,C01,,,,1000-1199
1561500,61 Hunting Ridge,2750.5,Detached,Detached,Backsplit,Willowridge-Martingrove-Richview,1389000,3,3,3,2,12,6,W09,-79.55208,43.681433,https://www.zolo.ca/toronto-real-estate/61-hunting-ridge,2500-3000
1650000,108 Robert Street,1300.5,Detached,Detached,2-Storey,University,1389000,3,2,2,2,6,0,C01,-79.403175,43.660506,https://www.zolo.ca/toronto-real-estate/108-robert-street,1100-1500
1742000,31 Wright Avenue,1750.5,Semi-Detached,Semi-Detached,2-Storey,Roncesvalles,1389500,3,1,2,1,7,2,W01,-79.441842,43.646642,https://www.zolo.ca/toronto-real-estate/31-wright-avenue,1500-2000
1350000,41 Dovercourt Road,1300,Condo Apt,Condo Apartment,Apartment,Little Portugal,1389900,3,0,2,1,6,1,C01,-79.421492,43.641559,https://www.zolo.ca/toronto-real-estate/41-dovercourt-road/901,1200-1399
1316500,7 Wyvern Road,2250.5,Detached,Detached,Backsplit,Bayview Woods-Steeles,1395000,4,1,3,1,8,4,C15,-79.388929,43.790931,https://www.zolo.ca/toronto-real-estate/7-wyvern-road,2000-2500
1325000,501 St Clair Avenue W,1300,Condo Apt,Condo Apartment,2-Storey,Casa Loma,1395000,2,1,2,1,5,2,C02,-79.417788,43.682755,https://www.zolo.ca/toronto-real-estate/501-st-clair-avenue-west/ph2205,1200-1399
1395000,30C Mcmurrich Street,1500,Condo Townhouse,Condo Townhouse,3-Storey,Annex,1395000,2,0,2,1,5,1,C02,-79.389935,43.673683,https://www.zolo.ca/toronto-real-estate/30C-mcmurrich-street,1400-1599
1550000,10 Plymouth Avenue,2125,Condo Townhouse,Condo Townhouse,3-Storey,Trinity-Bellwoods,1395000,3,0,3,1,7,1,C01,-79.412532,43.651965,https://www.zolo.ca/toronto-real-estate/10-plymouth-avenue/13,2000-2249
1622500,3 Northridge Avenue,1750.5,Detached,Detached,2-Storey,East York,1395000,3,1,3,1,7,2,E03,-79.33231,43.693695,https://www.zolo.ca/toronto-real-estate/3-northridge-avenue,1500-2000
1640000,23 Gange Avenue,1750.5,Att/Row/Twnhouse,Townhouse,3-Storey,Yonge-St. Clair,1395000,3,0,3,1,4,1,C02,-79.393553,43.680678,https://www.zolo.ca/toronto-real-estate/23-gange-avenue,1500-2000
1650086,86 Adair Road,3250.5,Detached,Detached,Bungalow,O'Connor-Parkview,1395000,2,0,3,1,9,6,E03,-79.297334,43.71149,https://www.zolo.ca/toronto-real-estate/86-adair-road,3000-3500
1738000,3 Fairleigh Crescent,1750.5,Detached,Detached,1 1/2 Storey,Forest Hill North,1398000,4,2,3,1,4,4,C04,-79.438393,43.698773,https://www.zolo.ca/toronto-real-estate/3-fairleigh-crescent,1500-2000
1350000,20 Shore Breeze Drive S,850,Comm Element Condo,Condo Apartment,Apartment,Mimico,1398800,2,1,2,1,5,1,W06,,,,800-899
1476000,55 Roanoke Road,1750.5,Detached,Detached,Sidesplit,Parkwoods-Donalda,1398800,4,0,2,1,9,3,C13,-79.322069,43.742531,https://www.zolo.ca/toronto-real-estate/55-roanoke-road,1500-2000
1610000,63 Mcgee Street,1750.5,Semi-Detached,Semi-Detached,2-Storey,South Riverdale,1398800,3,0,1,1,6,1,E01,-79.344898,43.658858,https://www.zolo.ca/toronto-real-estate/63-mcgee-street,1500-2000
1300000,1960 Queen Street E,1300,Condo Apt,Condo Apartment,Apartment,The Beaches,1399000,2,1,2,1,6,1,E02,-79.302101,43.669707,https://www.zolo.ca/toronto-real-estate/1960-queen-street-east/405,1200-1399
1310000,1 Palace Pier Court,1500,Condo Apt,Condo Apartment,Apartment,Mimico,1399000,2,0,2,1,7,1,W06,-79.472638,43.631487,https://www.zolo.ca/toronto-real-estate/1-palace-pier-court/3505,1400-1599
1325000,88 Broadway Avenue,1500,Condo Apt,Condo Apartment,Apartment,Mount Pleasant West,1399000,2,1,2,1,7,2,C10,-79.394319,43.711024,https://www.zolo.ca/toronto-real-estate/88-broadway-avenue/1902,1400-1599
1360000,1815 Yonge Street,1700,Condo Townhouse,Condo Townhouse,2-Storey,Mount Pleasant West,1399000,3,1,3,1,10,2,C10,-79.395194,43.696166,https://www.zolo.ca/toronto-real-estate/1815-yonge-street/411,1600-1799
1380000,21 Iceboat Terrace,1500,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,1399000,2,0,3,1,6,2,C01,-79.397447,43.640309,https://www.zolo.ca/toronto-real-estate/21-iceboat-terrace/4806,1400-1599
1399000,92 Sheridan Avenue,2250.5,Detached,Detached,2-Storey,Little Portugal,1399000,3,0,3,2,7,2,C01,-79.433266,43.648381,https://www.zolo.ca/toronto-real-estate/92-sheridan-avenue,2000-2500
1420000,76 Ulster Street,1300.5,Att/Row/Twnhouse,Townhouse,2-Storey,University,1399000,3,1,2,1,7,1,C01,-79.407512,43.660201,https://www.zolo.ca/toronto-real-estate/76-ulster-street,1100-1500
1450000,9 Brassbell Mill Way,2625,Condo Townhouse,Condo Townhouse,2-Storey,St. Andrew-Windfields,1399000,4,0,4,1,10,2,C12,-79.4163,43.70011,https://www.zolo.ca/toronto-real-estate/9-brassbell-mill-way/81,2500-2749
1530000,26 Woodfield Road,2250.5,Detached,Detached,2 1/2 Storey,Greenwood-Coxwell,1399000,3,1,2,1,10,1,E01,-79.321063,43.664473,https://www.zolo.ca/toronto-real-estate/26-woodfield-road,2000-2500
1560000,59 Warbler Circle,4250.5,Detached,Detached,2-Storey,Rouge E11,1399000,4,2,5,1,10,6,E11,-79.220985,43.827228,https://www.zolo.ca/toronto-real-estate/59-warbler-circle,3500-5000
1563053,53 Mcintosh Street,2250.5,Detached,Detached,2-Storey,Birchcliffe-Cliffside,1399000,4,1,4,1,9,3,E06,-79.253747,43.704631,https://www.zolo.ca/toronto-real-estate/53-mcintosh-street,2000-2500
1585000,65 Elmcrest Road,2250.5,Detached,Detached,2-Storey,Etobicoke West Mall,1399000,4,1,3,1,8,4,W08,-79.584316,43.645112,https://www.zolo.ca/toronto-real-estate/65-elmcrest-road,2000-2500
1600000,190 Van Dusen Boulevard,1750.5,Detached,Detached,Bungalow,Stonegate-Queensway,1399000,2,1,2,1,5,6,W07,-79.525128,43.64107,https://www.zolo.ca/toronto-real-estate/190-van-dusen-boulevard,1500-2000
1678000,39 Russett Avenue,1750.5,Detached,Detached,2 1/2 Storey,Dovercourt-Wallace Emerson-Junction,1399000,4,1,3,1,7,0,W02,-79.436867,43.660941,https://www.zolo.ca/toronto-real-estate/39-russett-avenue,1500-2000
1700000,1015 Greenwood Avenue,2250.5,Detached,Detached,2-Storey,Danforth Village-East York,1399000,4,0,4,1,7,2,E03,-79.335525,43.689183,https://www.zolo.ca/toronto-real-estate/1015-greenwood-avenue,2000-2500
1726000,44 St Clarens Avenue,1300.5,Att/Row/Twnhouse,Townhouse,2-Storey,Little Portugal,1399000,3,0,1,1,6,1,C01,-79.437712,43.648038,https://www.zolo.ca/toronto-real-estate/44-st-clarens-avenue,1100-1500
1450000,256 Finch Avenue E,2250.5,Att/Row/Twnhouse,Townhouse,3-Storey,Newtonbrook East,1399880,4,1,3,1,10,2,C14,-79.396943,43.783983,https://www.zolo.ca/toronto-real-estate/256-finch-avenue-east,2000-2500
1325000,390 Cherry Street,1100,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C8,1399900,2,0,2,1,5,1,C08,-79.356986,43.650047,https://www.zolo.ca/toronto-real-estate/390-cherry-street/3507,1000-1199
1500000,117 Ninth Street,1750.5,Detached,Detached,2-Storey,New Toronto,1399900,3,0,3,1,6,3,W06,-79.507182,43.599502,https://www.zolo.ca/toronto-real-estate/117-ninth-street,1500-2000
1550000,26 Sergio Marchi Street,4250.5,Detached,Detached,2-Storey,Downsview-Roding-CFB,1399900,4,3,7,1,15,6,W05,-79.524009,43.7302,https://www.zolo.ca/toronto-real-estate/26-sergio-marchi-street,3500-5000
1600000,20 De Grassi Street,1750.5,Att/Row/Twnhouse,Townhouse,2 1/2 Storey,South Riverdale,1399900,3,1,2,1,6,0,E01,-79.346234,43.660499,https://www.zolo.ca/toronto-real-estate/20-de-grassi-street,1500-2000
1399999,90 Hill Crescent,2250.5,Detached,Detached,2-Storey,Scarborough Village,1399999,4,1,4,1,8,7,E08,-79.209219,43.740371,https://www.zolo.ca/toronto-real-estate/90-hill-crescent,2000-2500
1402000,1 Rainsford Road,1500,Condo Apt,Condo Apartment,Apartment,The Beaches,1399999,2,1,2,1,5,1,E02,-79.30682,43.668601,https://www.zolo.ca/toronto-real-estate/1-rainsford-road/307,1400-1599
1584000,215 Earlscourt Avenue,2250.5,Detached,Detached,2-Storey,Corso Italia-Davenport,1399999,3,0,4,1,8,1,W03,-79.450175,43.684017,https://www.zolo.ca/toronto-real-estate/215-earlscourt-avenue,2000-2500
1640000,37 Verral Avenue,1700,Condo Townhouse,Condo Townhouse,3-Storey,South Riverdale,1399999,3,0,3,1,6,1,E01,-79.34109,43.661549,https://www.zolo.ca/toronto-real-estate/37-verral-avenue,1600-1799
1680000,51 Hobart Drive,2750.5,Detached,Detached,2-Storey,Don Valley Village,1399999,4,1,4,1,10,6,C15,-79.350014,43.78964,https://www.zolo.ca/toronto-real-estate/51-hobart-drive,2500-3000
1650000,91 Goswell Road,1750.5,Detached,Detached,Bungalow,Islington-City Centre West,1400000,3,1,3,1,7,6,W08,-79.547257,43.646811,https://www.zolo.ca/toronto-real-estate/91-goswell-road,1500-2000
1753000,366 Concord Avenue,1750.5,Detached,Detached,2-Storey,Dovercourt-Wallace Emerson-Junction,1400000,3,1,2,1,6,2,W02,-79.427897,43.66402,https://www.zolo.ca/toronto-real-estate/366-concord-avenue,1500-2000
1340000,30 Hargrave Lane,2125,Condo Townhouse,Condo Townhouse,Stacked Townhouse,Bridle Path-Sunnybrook-York Mills,1410000,3,0,4,1,8,2,C12,-79.379446,43.72234,https://www.zolo.ca/toronto-real-estate/30-hargrave-lane/13,2000-2249
1305000,1 Aberfoyle Crescent,1900,Condo Apt,Condo Apartment,Apartment,Islington-City Centre West,1415000,2,0,3,1,9,1,W08,-79.520463,43.645862,https://www.zolo.ca/toronto-real-estate/1-aberfoyle-crescent/2205,1800-1999
1393000,483 Dupont Street,1500,Condo Apt,Condo Apartment,Loft,Annex,1424990,2,0,3,1,7,1,C02,-79.41535,43.672797,https://www.zolo.ca/toronto-real-estate/483-dupont-street/105,1400-1599
1415000,66 Goulding Avenue,1300.5,Detached,Detached,Bungalow,Newtonbrook West,1425000,3,4,4,1,6,3,C07,-79.423921,43.790969,https://www.zolo.ca/toronto-real-estate/66-goulding-avenue,1100-1500
1400000,488 University Avenue,1100,Condo Apt,Condo Apartment,Apartment,University,1428888,3,0,2,1,6,1,C01,-79.388806,43.655181,https://www.zolo.ca/toronto-real-estate/488-university-avenue/3102,1000-1199
1429000,1717 Avenue Road,1300,Condo Apt,Condo Apartment,Apartment,Bedford Park-Nortown,1429000,2,1,2,1,7,1,C04,-79.417721,43.728105,https://www.zolo.ca/toronto-real-estate/1717-avenue-road/305,1200-1399
1400000,115 Blue Jays Way,1300,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,1439900,3,1,2,1,7,1,C01,-79.391973,43.645508,https://www.zolo.ca/toronto-real-estate/115-blue-jays-way/4702,1200-1399
1565000,40 Helendale Avenue,1300.5,Detached,Detached,2-Storey,Yonge-Eglinton,1445000,3,0,1,1,8,1,C03,-79.399712,43.709005,https://www.zolo.ca/toronto-real-estate/40-helendale-avenue,1100-1500
